Period,Period Moving Avg,Season,Temp C,temp real C,Time,Weather,Wind kph,Wind Speed Kph,Count,F1,Humidity Percent,Is Holiday,Is Weekend,temp feels like C
01-01-2015,12-01-2015,winter,9.8,12.0,12-01-2015 15:00:00,Rain,24.0,25.0,374,206,0.82,0,0,12
01-01-2015,12-01-2015,winter,9.8,12.0,12-01-2015 16:00:00,Rain,20.6,22.5,669,207,0.82,0,0,12
01-01-2015,12-01-2015,winter,9.8,11.5,12-01-2015 17:00:00,Rain,20.6,22.0,1510,208,0.88,0,0,11.5
01-01-2015,12-01-2015,winter,9.8,11.0,12-01-2015 18:00:00,Rain,20.6,22.0,1186,209,0.94,0,0,11
01-01-2015,12-01-2015,winter,9.8,11.5,12-01-2015 19:00:00,Rain,20.6,22.0,1136,210,0.85,0,0,11.5
01-01-2015,12-01-2015,winter,9.8,12.0,12-01-2015 20:00:00,Cloudy,17.2,20.0,753,211,0.82,0,0,12
01-01-2015,12-01-2015,winter,9.8,12.0,12-01-2015 21:00:00,Rain,17.2,18.5,510,212,0.85,0,0,12
01-01-2015,12-01-2015,winter,9.8,12.0,12-01-2015 22:00:00,Rain,20.6,21.0,184,213,0.88,0,0,12
01-01-2015,12-01-2015,winter,9.8,12.0,12-01-2015 23:00:00,Rain,20.6,23.0,86,214,0.88,0,0,12
01-01-2015,13-01-2015,winter,9.8,12.0,13-01-2015 00:00:00,Rain,24.0,25.0,64,215,0.88,0,0,12
01-01-2015,13-01-2015,winter,9.8,12.0,13-01-2015 01:00:00,Rain,27.4,30.0,29,216,0.88,0,0,12
01-01-2015,13-01-2015,winter,9.8,11.5,13-01-2015 02:00:00,Rain,24.0,24.5,21,217,0.88,0,0,11.5
01-01-2015,13-01-2015,winter,9.8,11.0,13-01-2015 03:00:00,Rain,17.2,19.0,13,218,0.85,0,0,11
01-01-2015,13-01-2015,winter,9.8,11.0,13-01-2015 04:00:00,Rain,20.6,21.0,33,219,0.82,0,0,11
01-01-2015,13-01-2015,winter,9.8,10.5,13-01-2015 05:00:00,Rain,20.6,21.0,113,220,0.795,0,0,9
01-01-2015,13-01-2015,winter,9.8,10.0,13-01-2015 06:00:00,Scattered clouds,17.2,20.5,600,221,0.82,0,0,7.5
01-01-2015,13-01-2015,winter,7.3,9.5,13-01-2015 07:00:00,Rain,20.6,21.0,1584,222,0.79,0,0,6.5
01-01-2015,13-01-2015,winter,7.3,9.0,13-01-2015 08:00:00,Scattered clouds,13.7,16.0,3960,223,0.71,0,0,6.5
01-01-2015,13-01-2015,winter,7.3,9.0,13-01-2015 09:00:00,Scattered clouds,17.2,18.0,2090,224,0.71,0,0,6
01-01-2015,13-01-2015,winter,7.3,9.0,13-01-2015 10:00:00,Clear,17.2,17.5,960,225,0.71,0,0,6.5
01-01-2015,13-01-2015,winter,7.3,9.0,13-01-2015 11:00:00,Scattered clouds,17.2,18.0,866,226,0.685,0,0,6
01-01-2015,13-01-2015,winter,7.3,9.5,13-01-2015 12:00:00,Rain,17.2,20.5,1019,227,0.64,0,0,6.5
01-01-2015,13-01-2015,winter,7.3,9.0,13-01-2015 13:00:00,Rain,27.4,27.5,719,228,0.735,0,0,5.5
01-01-2015,13-01-2015,winter,7.3,8.5,13-01-2015 14:00:00,Rain,27.4,29.0,811,229,0.71,0,0,4.5
01-01-2015,13-01-2015,winter,7.3,8.0,13-01-2015 15:00:00,Scattered clouds,20.6,21.5,883,230,0.735,0,0,4.5
01-01-2015,13-01-2015,winter,7.3,7.5,13-01-2015 16:00:00,Scattered clouds,20.6,23.0,1391,231,0.685,0,0,4
01-01-2015,13-01-2015,winter,4.9,7.0,13-01-2015 17:00:00,Scattered clouds,20.6,22.0,2886,232,0.71,0,0,3
01-01-2015,13-01-2015,winter,4.9,7.0,13-01-2015 18:00:00,Rain,13.7,14.0,2659,233,0.71,0,0,4.5
01-01-2015,13-01-2015,winter,4.9,6.0,13-01-2015 19:00:00,Rain,17.2,19.5,1548,234,0.76,0,0,2.5
01-01-2015,13-01-2015,winter,4.9,5.5,13-01-2015 20:00:00,Scattered clouds,20.6,21.0,947,235,0.76,0,0,1.5
01-01-2015,13-01-2015,winter,4.9,5.0,13-01-2015 21:00:00,Scattered clouds,20.6,23.0,660,236,0.76,0,0,1
01-01-2015,13-01-2015,winter,4.9,5.0,13-01-2015 22:00:00,Clear,13.7,17.0,501,237,0.76,0,0,2
01-01-2015,13-01-2015,winter,4.9,5.0,13-01-2015 23:00:00,Clear,17.2,19.5,340,238,0.7,0,0,1
01-01-2015,14-01-2015,winter,4.9,5.0,14-01-2015 00:00:00,Clear,24.0,26.0,168,239,0.66,0,0,0.5
01-01-2015,14-01-2015,winter,4.9,5.0,14-01-2015 01:00:00,Clear,27.4,30.0,79,240,0.66,0,0,0
01-01-2015,14-01-2015,winter,4.9,5.0,14-01-2015 02:00:00,Clear,20.6,24.0,60,241,0.66,0,0,0.5
01-01-2015,14-01-2015,winter,2.4,4.5,14-01-2015 03:00:00,Clear,20.6,21.0,54,242,0.725,0,0,0.5
01-01-2015,14-01-2015,winter,2.4,4.5,14-01-2015 04:00:00,Clear,13.7,14.0,44,243,0.725,0,0,1.5
01-01-2015,14-01-2015,winter,4.9,5.0,14-01-2015 05:00:00,Clear,17.2,17.5,93,244,0.7,0,0,1.5
01-01-2015,14-01-2015,winter,4.9,5.0,14-01-2015 06:00:00,Broken clouds,20.6,23.0,560,245,0.7,0,0,1
01-01-2015,14-01-2015,winter,2.4,4.5,14-01-2015 07:00:00,Scattered clouds,27.4,30.5,1820,246,0.68,0,0,-1
01-01-2015,14-01-2015,winter,2.4,4.0,14-01-2015 08:00:00,Scattered clouds,24.0,26.0,3904,247,0.7,0,0,-1
01-01-2015,14-01-2015,winter,2.4,4.5,14-01-2015 09:00:00,Scattered clouds,27.4,29.0,2064,248,0.68,0,0,-0.5
01-01-2015,14-01-2015,winter,4.9,5.0,14-01-2015 10:00:00,Scattered clouds,27.4,30.5,841,249,0.7,0,0,0
01-01-2015,14-01-2015,winter,4.9,5.5,14-01-2015 11:00:00,Scattered clouds,24.0,27.0,732,250,0.655,0,0,1
01-01-2015,14-01-2015,winter,4.9,6.5,14-01-2015 12:00:00,Scattered clouds,24.0,27.0,1013,251,0.59,0,0,2.5
01-01-2015,14-01-2015,winter,4.9,7.0,14-01-2015 13:00:00,Scattered clouds,20.6,24.0,1066,252,0.57,0,0,3
01-01-2015,14-01-2015,winter,4.9,7.0,14-01-2015 14:00:00,Scattered clouds,20.6,22.0,913,253,0.55,0,0,3.5
01-01-2015,14-01-2015,winter,4.9,7.0,14-01-2015 15:00:00,Clear,17.2,18.0,969,254,0.55,0,0,4
01-01-2015,14-01-2015,winter,4.9,7.0,14-01-2015 16:00:00,Clear,13.7,16.0,1365,255,0.59,0,0,4.5
01-01-2015,14-01-2015,winter,7.3,7.5,14-01-2015 17:00:00,Scattered clouds,13.7,16.0,2638,256,0.64,0,0,4.5
01-01-2015,14-01-2015,winter,7.3,8.0,14-01-2015 18:00:00,Scattered clouds,20.6,21.5,1974,257,0.71,0,0,4.5
01-01-2015,14-01-2015,winter,7.3,9.0,14-01-2015 19:00:00,Broken clouds,24.0,27.0,1254,258,0.71,0,0,5.5
01-01-2015,14-01-2015,winter,9.8,10.0,14-01-2015 20:00:00,Broken clouds,30.9,31.0,885,259,0.69,0,0,6
01-01-2015,14-01-2015,winter,9.8,10.0,14-01-2015 21:00:00,Rain,37.7,38.0,537,260,0.71,0,0,6
01-01-2015,14-01-2015,winter,7.3,9.5,14-01-2015 22:00:00,Rain,37.7,39.0,344,261,0.765,0,0,5.5
01-01-2015,14-01-2015,winter,9.8,10.0,14-01-2015 23:00:00,Snowfall,37.7,40.0,188,262,0.79,0,0,6
01-01-2015,15-01-2015,winter,9.8,10.0,15-01-2015 00:00:00,Rain,37.7,40.0,91,263,0.82,0,0,6
01-01-2015,15-01-2015,winter,9.8,11.0,15-01-2015 01:00:00,Snowfall,37.7,40.0,66,264,0.795,0,0,11
01-01-2015,15-01-2015,winter,9.8,11.0,15-01-2015 02:00:00,Snowfall,41.2,44.5,25,265,0.82,0,0,11
01-01-2015,15-01-2015,winter,9.8,11.5,15-01-2015 03:00:00,Rain,44.6,45.0,23,266,0.795,0,0,11.5
01-01-2015,15-01-2015,winter,9.8,11.0,15-01-2015 04:00:00,Snowfall,34.3,37.0,23,267,0.77,0,0,11
01-01-2015,15-01-2015,winter,9.8,10.0,15-01-2015 05:00:00,Rain,30.9,31.5,62,268,0.79,0,0,6.5
01-01-2015,15-01-2015,winter,7.3,9.5,15-01-2015 06:00:00,Rain,27.4,29.5,481,269,0.735,0,0,5.5
01-01-2015,15-01-2015,winter,7.3,9.0,15-01-2015 07:00:00,Scattered clouds,20.6,23.0,1692,270,0.735,0,0,6
01-01-2015,15-01-2015,winter,7.3,9.0,15-01-2015 08:00:00,Clear,20.6,21.0,3673,271,0.66,0,0,6
01-01-2015,15-01-2015,winter,7.3,9.0,15-01-2015 09:00:00,Scattered clouds,17.2,19.5,1941,272,0.735,0,0,6
01-01-2015,15-01-2015,winter,7.3,9.0,15-01-2015 10:00:00,Scattered clouds,20.6,21.0,844,273,0.76,0,0,6
01-01-2015,15-01-2015,winter,7.3,9.0,15-01-2015 11:00:00,Scattered clouds,24.0,26.0,729,274,0.66,0,0,6
01-01-2015,15-01-2015,winter,7.3,8.5,15-01-2015 12:00:00,Rain,24.0,25.0,835,275,0.71,0,0,5
01-01-2015,15-01-2015,winter,7.3,9.0,15-01-2015 13:00:00,Scattered clouds,30.9,32.5,1005,276,0.64,0,0,5
01-01-2015,15-01-2015,winter,7.3,9.0,15-01-2015 14:00:00,Scattered clouds,27.4,30.5,828,277,0.6,0,0,5
01-01-2015,15-01-2015,winter,7.3,9.0,15-01-2015 15:00:00,Scattered clouds,34.3,36.0,912,278,0.52,0,0,5
01-01-2015,15-01-2015,winter,7.3,8.0,15-01-2015 16:00:00,Scattered clouds,27.4,29.0,1249,279,0.53,0,0,4
01-01-2015,15-01-2015,winter,7.3,7.5,15-01-2015 17:00:00,Scattered clouds,27.4,29.5,2524,280,0.55,0,0,3.5
01-01-2015,15-01-2015,winter,4.9,7.0,15-01-2015 18:00:00,Scattered clouds,27.4,29.5,2480,281,0.57,0,0,3
01-01-2015,15-01-2015,winter,7.3,8.0,15-01-2015 19:00:00,Scattered clouds,27.4,29.5,1353,282,0.515,0,0,4
01-01-2015,15-01-2015,winter,4.9,7.0,15-01-2015 20:00:00,Scattered clouds,30.9,34.0,810,283,0.51,0,0,2
01-01-2015,15-01-2015,winter,4.9,6.5,15-01-2015 21:00:00,Clear,30.9,32.0,591,284,0.57,0,0,1.5
01-01-2015,15-01-2015,winter,4.9,6.5,15-01-2015 22:00:00,Scattered clouds,30.9,33.0,430,285,0.59,0,0,1.5
01-01-2015,15-01-2015,winter,4.9,7.0,15-01-2015 23:00:00,Clear,27.4,29.5,301,286,0.57,0,0,3
01-01-2015,16-01-2015,winter,4.9,7.0,16-01-2015 00:00:00,Clear,30.9,31.0,208,287,0.53,0,0,3
01-01-2015,16-01-2015,winter,4.9,7.0,16-01-2015 01:00:00,Clear,27.4,27.5,117,288,0.53,0,0,3
01-01-2015,16-01-2015,winter,4.9,6.5,16-01-2015 02:00:00,Clear,20.6,22.0,71,289,0.59,0,0,2.5
01-01-2015,16-01-2015,winter,4.9,6.5,16-01-2015 03:00:00,Clear,24.0,25.0,59,290,0.59,0,0,2.5
01-01-2015,16-01-2015,winter,4.9,6.5,16-01-2015 04:00:00,Clear,17.2,20.5,46,291,0.55,0,0,3
01-01-2015,16-01-2015,winter,4.9,6.5,16-01-2015 05:00:00,Clear,17.2,20.5,88,292,0.55,0,0,3
01-01-2015,16-01-2015,winter,4.9,7.0,16-01-2015 06:00:00,Clear,17.2,18.5,471,293,0.55,0,0,4
01-01-2015,16-01-2015,winter,4.9,7.0,16-01-2015 07:00:00,Rain,13.7,15.0,1648,294,0.59,0,0,4.5
01-01-2015,16-01-2015,winter,4.9,7.0,16-01-2015 08:00:00,Broken clouds,13.7,15.0,3546,295,0.61,0,0,4.5
01-01-2015,16-01-2015,winter,4.9,6.0,16-01-2015 09:00:00,Scattered clouds,10.3,13.0,1980,296,0.71,0,0,3
01-01-2015,16-01-2015,winter,4.9,6.5,16-01-2015 10:00:00,Scattered clouds,13.7,17.0,878,297,0.685,0,0,3.5
01-01-2015,16-01-2015,winter,4.9,6.0,16-01-2015 11:00:00,Scattered clouds,17.2,19.5,795,298,0.76,0,0,2.5
01-01-2015,16-01-2015,winter,4.9,6.0,16-01-2015 12:00:00,Scattered clouds,13.7,17.0,994,299,0.735,0,0,3
01-01-2015,16-01-2015,winter,4.9,7.0,16-01-2015 13:00:00,Scattered clouds,13.7,15.0,1122,300,0.685,0,0,4
01-01-2015,16-01-2015,winter,4.9,7.0,16-01-2015 14:00:00,Scattered clouds,13.7,15.0,941,301,0.66,0,0,4.5
01-01-2015,16-01-2015,winter,4.9,7.0,16-01-2015 15:00:00,Scattered clouds,13.7,15.0,1104,302,0.66,0,0,4
01-01-2015,16-01-2015,winter,4.9,6.0,16-01-2015 16:00:00,Rain,20.6,23.5,1149,303,0.685,0,0,2
01-01-2015,16-01-2015,winter,4.9,5.5,16-01-2015 17:00:00,Scattered clouds,13.7,14.0,2348,304,0.76,0,0,2.5
01-01-2015,16-01-2015,winter,4.9,5.0,16-01-2015 18:00:00,Broken clouds,13.7,16.0,2002,305,0.73,0,0,1.5
01-01-2015,16-01-2015,winter,2.4,4.0,16-01-2015 19:00:00,Clear,10.3,12.0,1183,306,0.725,0,0,1
01-01-2015,16-01-2015,winter,2.4,4.0,16-01-2015 20:00:00,Clear,6.9,9.0,693,307,0.725,0,0,2
01-01-2015,16-01-2015,winter,2.4,3.0,16-01-2015 21:00:00,Clear,10.3,11.0,473,308,0.75,0,0,0
01-01-2015,16-01-2015,winter,2.4,2.5,16-01-2015 22:00:00,Clear,13.7,15.0,386,309,0.725,0,0,-1.5
01-01-2015,16-01-2015,winter,2.4,2.5,16-01-2015 23:00:00,Clear,10.3,12.0,361,310,0.81,0,0,-1
01-01-2015,17-01-2015,winter,0.0,2.0,17-01-2015 00:00:00,Clear,10.3,13.0,328,311,0.81,0,1,-2
01-01-2015,17-01-2015,winter,0.0,2.0,17-01-2015 01:00:00,Clear,10.3,12.0,220,312,0.81,0,1,-1.5
01-01-2015,17-01-2015,winter,0.0,1.0,17-01-2015 02:00:00,Clear,13.7,14.0,199,313,0.81,0,1,-3
01-01-2015,17-01-2015,winter,0.0,1.0,17-01-2015 03:00:00,Clear,13.7,15.0,144,314,0.81,0,1,-3
01-01-2015,17-01-2015,winter,0.0,1.0,17-01-2015 04:00:00,Clear,6.9,10.0,76,315,0.81,0,1,-2
01-01-2015,17-01-2015,winter,0.0,0.5,17-01-2015 05:00:00,Clear,6.9,8.0,68,316,0.775,0,1,-2.5
01-01-2015,17-01-2015,winter,0.0,0.5,17-01-2015 06:00:00,Clear,6.9,10.0,70,317,0.775,0,1,-3
01-01-2015,17-01-2015,winter,0.0,1.5,17-01-2015 07:00:00,Clear,13.7,16.0,154,318,0.725,0,1,-2.5
01-01-2015,17-01-2015,winter,2.4,2.5,17-01-2015 08:00:00,Clear,13.7,15.0,350,319,0.675,0,1,-1.5
01-01-2015,17-01-2015,winter,2.4,3.5,17-01-2015 09:00:00,Clear,13.7,16.0,682,320,0.65,0,1,-0.5
01-01-2015,17-01-2015,winter,2.4,4.0,17-01-2015 10:00:00,Rain,20.6,21.0,784,321,0.7,0,1,0
01-01-2015,17-01-2015,winter,4.9,5.0,17-01-2015 11:00:00,Rain,17.2,18.5,998,322,0.73,0,1,1.5
01-01-2015,17-01-2015,winter,4.9,6.5,17-01-2015 12:00:00,Scattered clouds,13.7,17.0,1360,323,0.735,0,1,3.5
01-01-2015,17-01-2015,winter,4.9,6.0,17-01-2015 13:00:00,Scattered clouds,17.2,20.5,1421,324,0.735,0,1,2.5
01-01-2015,17-01-2015,winter,4.9,7.0,17-01-2015 14:00:00,Scattered clouds,13.7,17.0,1531,325,0.66,0,1,4
01-01-2015,17-01-2015,winter,4.9,6.0,17-01-2015 15:00:00,Clear,17.2,18.0,1527,326,0.71,0,1,3
01-01-2015,17-01-2015,winter,4.9,6.0,17-01-2015 16:00:00,Clear,13.7,15.0,1257,327,0.71,0,1,3
01-01-2015,17-01-2015,winter,4.9,5.0,17-01-2015 17:00:00,Clear,6.9,10.0,997,328,0.76,0,1,2.5
01-01-2015,17-01-2015,winter,4.9,5.0,17-01-2015 18:00:00,Clear,10.3,13.0,765,329,0.76,0,1,2
01-01-2015,17-01-2015,winter,4.9,5.0,17-01-2015 19:00:00,Clear,10.3,12.0,719,330,0.76,0,1,2
01-01-2015,17-01-2015,winter,4.9,5.0,17-01-2015 20:00:00,Clear,6.9,9.0,525,331,0.81,0,1,3
01-01-2015,17-01-2015,winter,4.9,5.0,17-01-2015 21:00:00,Clear,6.9,10.0,415,332,0.76,0,1,2.5
01-01-2015,17-01-2015,winter,4.9,5.0,17-01-2015 22:00:00,Scattered clouds,6.9,7.0,328,333,0.76,0,1,3
01-01-2015,17-01-2015,winter,4.9,5.0,17-01-2015 23:00:00,Rain,6.9,9.0,350,334,0.785,0,1,2.5
01-01-2015,18-01-2015,winter,4.9,5.0,18-01-2015 00:00:00,Scattered clouds,6.9,7.0,383,335,0.76,0,1,3
01-01-2015,18-01-2015,winter,4.9,5.0,18-01-2015 01:00:00,Rain,3.4,6.5,268,336,0.76,0,1,3.5
01-01-2015,18-01-2015,winter,4.9,5.0,18-01-2015 02:00:00,Rain,6.9,8.0,268,337,0.81,0,1,3
01-01-2015,18-01-2015,winter,2.4,4.5,18-01-2015 03:00:00,Rain,3.4,6.5,140,338,0.84,0,1,3
01-01-2015,18-01-2015,winter,2.4,4.0,18-01-2015 04:00:00,Rain,0.0,0.0,73,339,0.87,0,1,4
01-01-2015,18-01-2015,winter,2.4,4.0,18-01-2015 05:00:00,Rain,3.4,5.0,53,340,0.9,0,1,3.5
01-01-2015,18-01-2015,winter,2.4,4.0,18-01-2015 06:00:00,Rain,3.4,5.0,54,341,0.9,0,1,3.5
01-01-2015,18-01-2015,winter,2.4,4.0,18-01-2015 07:00:00,Rain,3.4,5.0,97,342,0.87,0,1,3.5
01-01-2015,18-01-2015,winter,2.4,4.0,18-01-2015 08:00:00,Scattered clouds,3.4,5.0,210,343,0.93,0,1,3.5
01-01-2015,18-01-2015,winter,2.4,4.0,18-01-2015 09:00:00,Rain,3.4,6.5,406,344,0.9,0,1,2.5
01-01-2015,18-01-2015,winter,2.4,4.0,18-01-2015 10:00:00,Rain,6.9,9.0,693,345,0.87,0,1,2
01-01-2015,18-01-2015,winter,2.4,4.0,18-01-2015 11:00:00,Cloudy,6.9,9.0,906,346,0.84,0,1,1.5
01-01-2015,18-01-2015,winter,2.4,4.0,18-01-2015 12:00:00,Scattered clouds,10.3,12.0,1244,347,0.81,0,1,1
01-01-2015,18-01-2015,winter,2.4,4.0,18-01-2015 13:00:00,Scattered clouds,10.3,12.0,1401,348,0.81,0,1,1
01-01-2015,18-01-2015,winter,2.4,4.0,18-01-2015 14:00:00,Scattered clouds,13.7,14.0,1313,349,0.75,0,1,1
01-01-2015,18-01-2015,winter,2.4,4.0,18-01-2015 15:00:00,Scattered clouds,10.3,13.0,1450,350,0.75,0,1,1
01-01-2015,18-01-2015,winter,2.4,3.0,18-01-2015 16:00:00,Scattered clouds,3.4,6.0,1111,351,0.81,0,1,2
01-01-2015,18-01-2015,winter,2.4,3.0,18-01-2015 17:00:00,Clear,3.4,4.0,844,352,0.81,0,1,3
01-01-2015,18-01-2015,winter,0.0,2.0,18-01-2015 18:00:00,Clear,3.4,6.5,694,353,0.87,0,1,0
01-01-2015,18-01-2015,winter,0.0,2.0,18-01-2015 19:00:00,Clear,6.9,8.0,510,354,0.87,0,1,-0.5
01-01-2015,18-01-2015,winter,0.0,1.5,18-01-2015 20:00:00,Clear,3.4,5.5,370,355,0.87,0,1,0.5
01-01-2015,18-01-2015,winter,0.0,1.0,18-01-2015 21:00:00,Clear,3.4,4.0,265,356,0.87,0,1,1
01-01-2015,18-01-2015,winter,0.0,1.0,18-01-2015 22:00:00,Clear,3.4,4.0,249,357,0.87,0,1,1
01-01-2015,18-01-2015,winter,0.0,0.5,18-01-2015 23:00:00,Clear,3.4,6.0,197,358,0.9,0,1,-1.5
01-01-2015,19-01-2015,winter,0.0,0.0,19-01-2015 00:00:00,Clear,6.9,8.0,128,359,0.93,0,0,-3
01-01-2015,19-01-2015,winter,0.0,0.5,19-01-2015 01:00:00,Scattered clouds,6.9,8.0,57,360,0.93,0,0,-2.5
01-01-2015,19-01-2015,winter,0.0,1.0,19-01-2015 02:00:00,Scattered clouds,3.4,5.5,30,361,0.93,0,0,0
01-01-2015,19-01-2015,winter,0.0,0.5,19-01-2015 03:00:00,Scattered clouds,3.4,3.5,32,362,0.93,0,0,-0.5
01-01-2015,19-01-2015,winter,0.0,0.5,19-01-2015 04:00:00,Broken clouds,3.4,4.5,36,363,0.93,0,0,-1
01-01-2015,19-01-2015,winter,0.0,1.0,19-01-2015 05:00:00,Broken clouds,3.4,6.5,88,364,0.93,0,0,-1
01-01-2015,19-01-2015,winter,0.0,1.0,19-01-2015 06:00:00,Broken clouds,6.9,7.0,472,365,0.9,0,0,-1
01-01-2015,19-01-2015,winter,0.0,1.0,19-01-2015 07:00:00,Scattered clouds,3.4,6.5,1695,366,0.9,0,0,-1
01-01-2015,19-01-2015,winter,0.0,2.0,19-01-2015 08:00:00,Broken clouds,6.9,7.5,3554,367,0.84,0,0,-0.5
01-01-2015,19-01-2015,winter,0.0,2.0,19-01-2015 09:00:00,Broken clouds,6.9,8.0,1828,368,0.87,0,0,-0.5
01-01-2015,19-01-2015,winter,2.4,3.0,19-01-2015 10:00:00,Scattered clouds,6.9,7.5,794,369,0.75,0,0,1
01-01-2015,19-01-2015,winter,2.4,3.5,19-01-2015 11:00:00,Scattered clouds,0.0,3.0,688,370,0.725,0,0,3
01-01-2015,19-01-2015,winter,2.4,4.0,19-01-2015 12:00:00,Scattered clouds,6.9,9.0,923,371,0.7,0,0,1.5
01-01-2015,19-01-2015,winter,2.4,4.0,19-01-2015 13:00:00,Scattered clouds,6.9,8.0,913,372,0.7,0,0,2
01-01-2015,19-01-2015,winter,4.9,5.0,19-01-2015 14:00:00,Broken clouds,6.9,7.5,815,373,0.66,0,0,3.5
01-01-2015,19-01-2015,winter,4.9,5.0,19-01-2015 15:00:00,Broken clouds,3.4,6.0,908,374,0.635,0,0,4
01-01-2015,19-01-2015,winter,2.4,4.0,19-01-2015 16:00:00,Broken clouds,3.4,6.5,1257,375,0.675,0,0,2.5
01-01-2015,19-01-2015,winter,2.4,3.5,19-01-2015 17:00:00,Scattered clouds,3.4,6.0,2774,376,0.725,0,0,2.5
01-01-2015,19-01-2015,winter,2.4,3.5,19-01-2015 18:00:00,Broken clouds,3.4,6.0,2543,377,0.725,0,0,2.5
01-01-2015,19-01-2015,winter,2.4,3.5,19-01-2015 19:00:00,Broken clouds,6.9,7.0,1442,378,0.725,0,0,1.5
01-01-2015,19-01-2015,winter,2.4,3.0,19-01-2015 20:00:00,Broken clouds,3.4,6.5,893,379,0.75,0,0,1.5
01-01-2015,19-01-2015,winter,2.4,2.5,19-01-2015 21:00:00,Broken clouds,3.4,5.5,561,380,0.78,0,0,1.5
01-01-2015,19-01-2015,winter,0.0,2.0,19-01-2015 22:00:00,Scattered clouds,0.0,3.0,356,381,0.75,0,0,1
01-01-2015,19-01-2015,winter,0.0,2.0,19-01-2015 23:00:00,Broken clouds,0.0,2.0,247,382,0.81,0,0,2
01-01-2015,20-01-2015,winter,0.0,1.0,20-01-2015 00:00:00,Broken clouds,0.0,3.0,85,383,0.87,0,0,0
01-01-2015,20-01-2015,winter,0.0,0.5,20-01-2015 01:00:00,Clear,3.4,6.5,49,384,0.9,0,0,-1
01-01-2015,20-01-2015,winter,0.0,0.0,20-01-2015 02:00:00,Clear,0.0,3.0,40,385,0.93,0,0,-1
01-01-2015,20-01-2015,winter,-2.4,-0.5,20-01-2015 03:00:00,Clear,3.4,4.0,18,386,0.9,0,0,-0.5
01-01-2015,20-01-2015,winter,-2.4,-1.0,20-01-2015 04:00:00,Clear,0.0,3.0,32,387,0.93,0,0,-2
01-01-2015,20-01-2015,winter,-2.4,-0.5,20-01-2015 05:00:00,Scattered clouds,3.4,4.0,80,388,0.93,0,0,-0.5
01-01-2015,20-01-2015,winter,-2.4,-1.0,20-01-2015 06:00:00,Clear,3.4,5.0,520,389,0.93,0,0,-2
01-01-2015,20-01-2015,winter,-2.4,-1.0,20-01-2015 07:00:00,Clear,3.4,6.5,1791,390,0.965,0,0,-3.5
01-01-2015,20-01-2015,winter,-2.4,-0.5,20-01-2015 08:00:00,Clear,6.9,7.0,3700,391,0.965,0,0,-3.5
01-01-2015,20-01-2015,winter,0.0,0.0,20-01-2015 09:00:00,Clear,6.9,9.0,1818,392,0.93,0,0,-3
01-01-2015,20-01-2015,winter,0.0,1.0,20-01-2015 10:00:00,Scattered clouds,3.4,5.0,806,393,0.87,0,0,0
01-01-2015,20-01-2015,winter,2.4,2.5,20-01-2015 11:00:00,Scattered clouds,3.4,6.0,636,394,0.78,0,0,1
01-01-2015,20-01-2015,winter,2.4,3.5,20-01-2015 12:00:00,Clear,6.9,9.0,894,395,0.78,0,0,1
01-01-2015,20-01-2015,winter,2.4,4.5,20-01-2015 13:00:00,Scattered clouds,6.9,9.0,966,396,0.725,0,0,2
01-01-2015,20-01-2015,winter,4.9,5.0,20-01-2015 14:00:00,Scattered clouds,10.3,11.0,806,397,0.68,0,0,2
01-01-2015,20-01-2015,winter,2.4,4.0,20-01-2015 15:00:00,Scattered clouds,10.3,13.0,897,398,0.75,0,0,1
01-01-2015,20-01-2015,winter,2.4,4.0,20-01-2015 16:00:00,Broken clouds,10.3,13.0,1287,399,0.78,0,0,1
01-01-2015,20-01-2015,winter,2.4,4.0,20-01-2015 17:00:00,Clear,10.3,12.0,2683,400,0.78,0,0,1
01-01-2015,20-01-2015,winter,2.4,4.0,20-01-2015 18:00:00,Clear,10.3,12.0,2624,401,0.75,0,0,1
01-01-2015,20-01-2015,winter,2.4,4.0,20-01-2015 19:00:00,Clear,10.3,13.0,1448,402,0.725,0,0,1
01-01-2015,20-01-2015,winter,2.4,4.0,20-01-2015 20:00:00,Scattered clouds,13.7,14.0,758,403,0.7,0,0,1
01-01-2015,20-01-2015,winter,2.4,4.0,20-01-2015 21:00:00,Scattered clouds,13.7,16.0,603,404,0.7,0,0,0.5
01-01-2015,20-01-2015,winter,2.4,4.0,20-01-2015 22:00:00,Clear,17.2,17.5,447,405,0.7,0,0,0.5
01-01-2015,20-01-2015,winter,2.4,4.0,20-01-2015 23:00:00,Cloudy,17.2,18.5,259,406,0.7,0,0,0
01-01-2015,21-01-2015,winter,2.4,3.5,21-01-2015 00:00:00,Cloudy,17.2,18.0,151,407,0.725,0,0,-0.5
01-01-2015,21-01-2015,winter,2.4,3.0,21-01-2015 01:00:00,Cloudy,17.2,18.5,70,408,0.81,0,0,-1.5
01-01-2015,21-01-2015,winter,2.4,3.0,21-01-2015 02:00:00,Broken clouds,17.2,19.0,56,409,0.81,0,0,-1
01-01-2015,21-01-2015,winter,2.4,3.0,21-01-2015 03:00:00,Cloudy,13.7,17.0,24,410,0.81,0,0,-1
01-01-2015,21-01-2015,winter,2.4,3.0,21-01-2015 04:00:00,Rain,13.7,16.0,41,411,0.84,0,0,-1
01-01-2015,21-01-2015,winter,2.4,3.0,21-01-2015 05:00:00,Rain,13.7,14.0,81,412,0.87,0,0,-0.5
